full_address,n,newest_created,oldest_created,newest_close,row_n,cum_houses,cumsum_wo,cumpct_wo
19 S CAREY ST,3,2018-07-03T16:07:00Z,2018-01-25T16:02:00Z,2018-07-12T00:00:00Z,2692,0.20840752496709763,13704,0.46900989082446354
1900  EASTERN AVE,3,2018-05-31T15:32:00Z,2017-12-11T22:00:00Z,2018-06-01T00:00:00Z,2693,0.20848494232406906,13707,0.4691125637427701
1901 W NORTH AVE,3,2019-02-13T17:17:00Z,2016-02-23T15:55:00Z,2019-02-14T00:00:00Z,2694,0.20856235968104048,13710,0.4692152366610767
1903 N FULTON AVE,3,2019-03-11T15:11:00Z,2018-02-26T22:00:00Z,2019-03-12T00:00:00Z,2695,0.20863977703801193,13713,0.4693179095793833
1903 N MONROE ST,3,2019-01-22T15:29:00Z,2016-05-31T08:22:00Z,2019-01-24T00:00:00Z,2696,0.20871719439498335,13716,0.46942058249768986
1904 E 29TH ST,3,2019-02-07T12:13:00Z,2017-11-17T22:00:00Z,2019-02-08T00:00:00Z,2697,0.2087946117519548,13719,0.46952325541599643
1904 N DUKELAND ST,3,2018-02-21T15:26:00Z,2017-01-17T09:43:00Z,2018-02-26T00:00:00Z,2698,0.20887202910892622,13722,0.469625928334303
1905  CECIL AVE,3,2018-04-04T11:45:00Z,2016-12-15T13:54:00Z,2018-04-05T00:00:00Z,2699,0.20894944646589766,13725,0.4697286012526096
1905  HERBERT ST,3,2017-12-28T12:38:00Z,2016-03-21T22:00:00Z,2017-12-29T00:00:00Z,2700,0.20902686382286909,13728,0.4698312741709162
1905 E BELVEDERE AVE,3,2017-09-12T08:41:00Z,2016-05-24T22:00:00Z,2017-09-13T00:00:00Z,2701,0.2091042811798405,13731,0.46993394708922276
1907 E LANVALE ST,3,2018-05-21T16:44:00Z,2016-03-24T14:32:00Z,2018-05-23T00:00:00Z,2702,0.20918169853681196,13734,0.4700366200075293
1908  SHERWOOD AVE,3,2018-10-29T12:45:00Z,2017-07-18T15:51:00Z,2018-10-31T00:00:00Z,2703,0.20925911589378338,13737,0.47013929292583595
1908 E 28TH ST,3,2019-07-03T15:48:00Z,2018-01-25T12:43:00Z,NA,2704,0.20933653325075482,13740,0.4702419658441425
1908 E LANVALE ST,3,2018-03-13T15:11:00Z,2016-02-26T10:04:00Z,2018-03-16T00:00:00Z,2705,0.20941395060772625,13743,0.4703446387624491
1908 N WOLFE ST,3,2018-09-06T15:50:00Z,2017-02-03T11:54:00Z,2018-09-07T00:00:00Z,2706,0.2094913679646977,13746,0.47044731168075565
1909  CLIFTON AVE,3,2018-10-25T08:38:00Z,2017-09-02T22:00:00Z,2018-10-26T00:00:00Z,2707,0.20956878532166912,13749,0.4705499845990623
1909  GRIFFIS AVE,3,2017-09-20T14:35:00Z,2016-07-12T22:00:00Z,2017-09-20T14:49:00Z,2708,0.20964620267864056,13752,0.47065265751736884
1910  PERLMAN PL,3,2017-12-04T15:24:00Z,2016-12-22T12:34:00Z,2017-12-06T00:00:00Z,2709,0.20972362003561199,13755,0.4707553304356754
1910 E OLIVER ST,3,2017-02-07T14:09:00Z,2016-04-16T22:00:00Z,2017-02-13T00:00:00Z,2710,0.2098010373925834,13758,0.470858003353982
1911  HOLLINS ST,3,2017-03-22T14:00:00Z,2016-06-08T09:02:00Z,2017-03-24T00:00:00Z,2711,0.20987845474955485,13761,0.4709606762722886
1911 N LONGWOOD ST,3,2019-07-11T15:36:00Z,2018-04-19T10:50:00Z,NA,2712,0.20995587210652628,13764,0.47106334919059517
1913  LAURETTA AVE,3,2018-04-04T18:02:00Z,2017-03-17T10:44:00Z,2018-04-28T00:00:00Z,2713,0.21003328946349772,13767,0.47116602210890174
1913  WILHELM ST,3,2019-07-12T12:45:00Z,2018-01-08T08:53:00Z,NA,2714,0.21011070682046915,13770,0.4712686950272083
1914  RIGGS AVE,3,2019-05-09T09:05:00Z,2016-07-28T10:08:00Z,2019-06-12T00:00:00Z,2715,0.2101881241774406,13773,0.47137136794551493
1914  WILHELM ST,3,2017-06-07T09:19:00Z,2017-03-13T22:00:00Z,2017-06-08T00:00:00Z,2716,0.21026554153441201,13776,0.4714740408638215
1914 N MONROE ST,3,2018-09-13T09:21:00Z,2018-06-12T07:59:00Z,2018-09-14T00:00:00Z,2717,0.21034295889138344,13779,0.47157671378212807
1914 N PULASKI ST,3,2018-04-17T14:00:00Z,2016-09-02T16:06:00Z,2018-04-18T00:00:00Z,2718,0.21042037624835488,13782,0.47167938670043463
1914 W LANVALE ST,3,2019-02-07T13:52:00Z,2017-01-10T09:57:00Z,2019-03-08T00:00:00Z,2719,0.2104977936053263,13785,0.47178205961874126
1916  WILKENS AVE,3,2019-06-20T08:30:00Z,2018-12-06T22:00:00Z,2019-07-03T00:00:00Z,2720,0.21057521096229775,13788,0.4718847325370478
1917  LAURETTA AVE,3,2018-04-04T18:07:00Z,2017-04-25T15:08:00Z,2018-04-28T00:00:00Z,2721,0.21065262831926918,13791,0.4719874054553544
1918  CHRISTIAN ST,3,2019-01-23T15:00:00Z,2016-11-30T10:33:00Z,2019-02-25T00:00:00Z,2722,0.21073004567624062,13794,0.47209007837366096
1918 W LEXINGTON ST,3,2018-11-14T14:51:00Z,2016-06-09T09:16:00Z,2018-11-28T00:00:00Z,2723,0.21080746303321204,13797,0.4721927512919676
1920  KENNEDY AVE,3,2017-07-20T12:33:00Z,2017-05-24T22:00:00Z,2017-07-24T00:00:00Z,2724,0.21088488039018347,13800,0.47229542421027415
1920  SHERWOOD AVE,3,2018-06-25T09:27:00Z,2017-11-28T22:00:00Z,2018-06-26T00:00:00Z,2725,0.21096229774715491,13803,0.4723980971285807
1920 E PRESTON ST,3,2018-02-28T09:01:00Z,2016-11-15T13:42:00Z,2018-03-01T00:00:00Z,2726,0.21103971510412634,13806,0.4725007700468873
1920 W FRANKLIN ST,3,2019-03-27T15:46:00Z,2016-04-26T15:41:00Z,2019-04-05T00:00:00Z,2727,0.21111713246109778,13809,0.47260344296519385
1922  EDMONDSON AVE,3,2019-05-13T10:00:00Z,2018-04-13T14:15:00Z,2019-06-12T00:00:00Z,2728,0.2111945498180692,13812,0.4727061158835005
1922  GRINNALDS AVE,3,2018-04-11T14:00:00Z,2016-12-09T14:48:00Z,2018-04-12T00:00:00Z,2729,0.21127196717504065,13815,0.47280878880180705
1922  LEMMON ST,3,2019-07-15T08:26:00Z,2019-02-22T22:00:00Z,NA,2730,0.21134938453201207,13818,0.4729114617201136
1922  MOSHER ST,3,2017-11-15T11:27:00Z,2017-07-06T13:26:00Z,2017-11-15T00:00:00Z,2731,0.21142680188898352,13821,0.4730141346384202
1924 E 29TH ST,3,2018-12-27T14:43:00Z,2017-11-05T22:00:00Z,2018-12-28T00:00:00Z,2732,0.21150421924595494,13824,0.4731168075567268
1924 W BALTIMORE ST,3,2017-11-13T15:02:00Z,2016-05-02T09:18:00Z,2017-11-20T00:00:00Z,2733,0.21158163660292637,13827,0.47321948047503337
1925  MOSHER ST,3,2019-01-15T13:24:00Z,2016-12-19T14:47:00Z,2019-02-13T00:00:00Z,2734,0.2116590539598978,13830,0.47332215339333994
1926  AISQUITH ST,3,2017-06-01T11:12:00Z,2016-04-11T16:05:00Z,2017-06-02T00:00:00Z,2735,0.21173647131686923,13833,0.4734248263116465
1927  HOMEWOOD AVE,3,2019-05-30T11:45:00Z,2016-10-20T15:06:00Z,2019-06-13T00:00:00Z,2736,0.21181388867384068,13836,0.47352749922995313
1927  MCHENRY ST,3,2018-09-11T16:45:00Z,2016-12-14T20:49:00Z,2018-09-15T00:00:00Z,2737,0.2118913060308121,13839,0.4736301721482597
1928  WALBROOK AVE,3,2018-11-13T09:14:00Z,2016-05-09T16:00:00Z,2018-11-14T00:00:00Z,2738,0.21196872338778355,13842,0.47373284506656627
1929  MCHENRY ST,3,2018-09-11T16:56:00Z,2016-10-25T13:08:00Z,2018-09-15T00:00:00Z,2739,0.21204614074475497,13845,0.47383551798487283
1930  MCCULLOH ST,3,2019-05-20T14:58:00Z,2018-12-31T15:25:00Z,2019-06-18T00:00:00Z,2740,0.2121235581017264,13848,0.47393819090317946
1930 N PAYSON ST,3,2017-11-01T15:46:00Z,2016-05-27T13:59:00Z,2017-11-04T00:00:00Z,2741,0.21220097545869784,13851,0.474040863821486
1931 W NORTH AVE,3,2017-05-13T11:44:00Z,2016-09-23T14:34:00Z,2017-05-15T00:00:00Z,2742,0.21227839281566926,13854,0.4741435367397926
1935  CHRISTIAN ST,3,2019-07-13T14:12:00Z,2017-11-23T22:00:00Z,2019-07-13T00:00:00Z,2743,0.2123558101726407,13857,0.47424620965809916
1935 W MULBERRY ST,3,2018-04-20T16:20:00Z,2017-02-16T08:48:00Z,2018-05-09T00:00:00Z,2744,0.21243322752961213,13860,0.4743488825764058
1939  HOLLINS ST,3,2018-02-09T14:53:00Z,2016-04-25T16:18:00Z,2018-02-13T00:00:00Z,2745,0.21251064488658358,13863,0.47445155549471235
1940  BELAIR ROAD,3,2018-04-03T14:51:00Z,2017-08-10T14:02:00Z,2018-04-03T00:00:00Z,2746,0.212588062243555,13866,0.4745542284130189
1941  LAURETTA AVE,3,2018-04-04T18:22:00Z,2017-05-18T08:49:00Z,2018-04-28T00:00:00Z,2747,0.21266547960052642,13869,0.4746569013313255
1945 N COLLINGTON AVE,3,2019-04-10T14:37:00Z,2016-07-19T22:00:00Z,2019-04-15T00:00:00Z,2748,0.21274289695749787,13872,0.4747595742496321
1945 W BALTIMORE ST,3,2018-09-11T14:56:00Z,2017-01-13T09:18:00Z,2018-09-12T00:00:00Z,2749,0.2128203143144693,13875,0.4748622471679387
1947 N PATTERSON PARK AVE,3,2016-06-09T11:42:00Z,2016-04-08T14:24:00Z,2016-06-10T00:00:00Z,2750,0.21289773167144074,13878,0.47496492008624525
2 S MOUNT OLIVET LANE,3,2019-06-28T15:47:00Z,2019-01-21T22:00:00Z,2019-07-02T00:00:00Z,2751,0.21297514902841216,13881,0.4750675930045518
20 N WHEELER AVE,3,2019-04-12T09:11:00Z,2016-09-21T16:10:00Z,2019-04-30T00:00:00Z,2752,0.2130525663853836,13884,0.47517026592285844
20 S BERNICE AVE,3,2018-12-13T13:33:00Z,2017-08-07T09:56:00Z,2018-12-26T00:00:00Z,2753,0.21312998374235503,13887,0.475272938841165
2000  RIDGEHILL AVE,3,2018-03-14T13:52:00Z,2017-05-23T15:16:00Z,2018-03-15T00:00:00Z,2754,0.21320740109932648,13890,0.4753756117594716
2000 N PAYSON ST,3,2018-05-04T13:45:00Z,2017-06-05T09:24:00Z,2018-05-07T00:00:00Z,2755,0.2132848184562979,13893,0.47547828467777814
2001  WALBROOK AVE,3,2019-05-28T16:25:00Z,2017-11-08T22:00:00Z,2019-06-01T00:00:00Z,2756,0.21336223581326932,13896,0.47558095759608476
2002 N PULASKI ST,3,2016-11-02T13:36:00Z,2016-07-31T22:00:00Z,2016-11-03T00:00:00Z,2757,0.21343965317024077,13899,0.47568363051439133
2003  HARLEM AVE,3,2019-01-22T10:44:00Z,2016-12-27T10:48:00Z,2019-02-15T00:00:00Z,2758,0.2135170705272122,13902,0.4757863034326979
2003  MCHENRY ST,3,2019-03-06T15:52:00Z,2018-04-24T13:21:00Z,2019-03-12T00:00:00Z,2759,0.21359448788418364,13905,0.47588897635100447
2004  GRIFFIS AVE,3,2016-12-14T22:00:00Z,2016-06-14T22:00:00Z,2016-12-22T00:00:00Z,2760,0.21367190524115506,13908,0.4759916492693111
2005  HOLLINS ST,3,2019-04-10T09:51:00Z,2016-07-29T09:26:00Z,2019-04-11T00:00:00Z,2761,0.2137493225981265,13911,0.47609432218761766
2006 E MADISON ST,3,2019-03-11T09:14:00Z,2016-05-11T14:24:00Z,2019-03-12T00:00:00Z,2762,0.21382673995509793,13914,0.4761969951059242
2007  KENNEDY AVE,3,2019-03-15T16:05:00Z,2017-09-07T12:00:00Z,2019-04-01T00:00:00Z,2763,0.21390415731206935,13917,0.4762996680242308
2007  MCHENRY ST,3,2018-12-06T13:41:00Z,2017-05-04T11:13:00Z,2018-12-13T00:00:00Z,2764,0.2139815746690408,13920,0.4764023409425374
2007 N FULTON AVE,3,2018-11-26T14:52:00Z,2018-03-20T13:18:00Z,2018-11-26T00:00:00Z,2765,0.21405899202601222,13923,0.476505013860844
2008  EAGLE ST,3,2019-04-05T15:46:00Z,2016-12-29T22:00:00Z,2019-04-17T00:00:00Z,2766,0.21413640938298367,13926,0.47660768677915055
2008  ETTING ST,3,2018-12-21T08:29:00Z,2017-08-30T07:55:00Z,2019-01-10T00:00:00Z,2767,0.2142138267399551,13929,0.4767103596974571
2008 E HOFFMAN ST,3,2018-05-04T15:48:00Z,2016-06-13T17:05:00Z,2018-05-08T00:00:00Z,2768,0.21429124409692654,13932,0.4768130326157637
2008 N WASHINGTON ST,3,2018-05-07T14:29:00Z,2016-11-29T12:04:00Z,2018-05-08T00:00:00Z,2769,0.21436866145389796,13935,0.4769157055340703
2009  KENNEDY AVE,3,2019-03-29T15:48:00Z,2017-11-21T15:47:00Z,2019-04-02T00:00:00Z,2770,0.21444607881086938,13938,0.4770183784523769
2009  MCHENRY ST,3,2019-03-07T08:41:00Z,2016-10-27T16:26:00Z,2019-03-12T00:00:00Z,2771,0.21452349616784083,13941,0.47712105137068345
201  FURROW ST,3,2019-02-12T08:41:00Z,2017-07-27T15:40:00Z,2019-03-11T00:00:00Z,2772,0.21460091352481225,13944,0.47722372428899
2010  HOLLINS ST,3,2018-02-05T15:13:00Z,2017-11-08T14:33:00Z,2018-02-06T00:00:00Z,2773,0.2146783308817837,13947,0.47732639720729664
2010  RIDGEHILL AVE,3,2019-04-29T07:41:00Z,2016-12-30T11:32:00Z,2019-04-30T00:00:00Z,2774,0.21475574823875512,13950,0.4774290701256032
2010 W FRANKLIN ST,3,2019-02-14T10:01:00Z,2017-03-31T14:58:00Z,2019-03-18T00:00:00Z,2775,0.21483316559572657,13953,0.4775317430439098
2011  BRUNT ST,3,2018-11-02T15:22:00Z,2018-03-20T22:00:00Z,2018-11-14T00:00:00Z,2776,0.214910582952698,13956,0.47763441596221634
2011  WALBROOK AVE,3,2018-11-07T13:00:00Z,2016-06-20T12:34:00Z,2018-11-09T00:00:00Z,2777,0.21498800030966944,13959,0.47773708888052296
2012  MCHENRY ST,3,2019-05-03T06:45:00Z,2018-12-06T09:56:00Z,2019-06-08T00:00:00Z,2778,0.21506541766664086,13962,0.47783976179882953
2013  BARCLAY ST,3,2016-08-29T14:21:00Z,2016-03-03T11:37:00Z,2016-08-30T00:00:00Z,2779,0.21514283502361228,13965,0.4779424347171361
2013 N DUKELAND ST,3,2017-06-26T14:49:00Z,2016-11-04T12:14:00Z,2017-06-27T00:00:00Z,2780,0.21522025238058373,13968,0.47804510763544267
2013 W LANVALE ST,3,2019-01-11T14:44:00Z,2017-10-10T17:21:00Z,2019-02-04T00:00:00Z,2781,0.21529766973755515,13971,0.4781477805537493
2015  MCHENRY ST,3,2018-08-13T15:39:00Z,2017-05-05T12:54:00Z,2018-08-14T00:00:00Z,2782,0.2153750870945266,13974,0.47825045347205586
2016  ETTING ST,3,2019-06-14T15:51:00Z,2018-03-08T15:35:00Z,2019-06-27T00:00:00Z,2783,0.21545250445149802,13977,0.4783531263903624
2016  MCKEAN AVE,3,2019-01-04T13:06:00Z,2018-04-03T22:00:00Z,2019-01-07T00:00:00Z,2784,0.21552992180846947,13980,0.478455799308669
2016 E LAFAYETTE AVE,3,2019-03-08T11:16:00Z,2016-03-16T15:48:00Z,2019-03-11T00:00:00Z,2785,0.2156073391654409,13983,0.4785584722269756
2016 N PAYSON ST,3,2018-11-23T15:19:00Z,2016-01-04T11:08:00Z,2018-11-26T00:00:00Z,2786,0.2156847565224123,13986,0.4786611451452822
2018  WILHELM ST,3,2018-01-25T15:34:00Z,2017-10-17T15:18:00Z,2018-02-01T00:00:00Z,2787,0.21576217387938376,13989,0.47876381806358875
2018  WILKENS AVE,3,2019-01-17T12:15:00Z,2017-10-15T22:00:00Z,2019-02-15T00:00:00Z,2788,0.21583959123635518,13992,0.4788664909818953
2019  PENNSYLVANIA AVE,3,2019-01-24T13:37:00Z,2018-08-28T15:01:00Z,2019-02-06T00:00:00Z,2789,0.21591700859332663,13995,0.47896916390020194
2019 N SMALLWOOD ST,3,2018-01-04T14:23:00Z,2017-01-23T09:48:00Z,2018-01-05T00:00:00Z,2790,0.21599442595029805,13998,0.4790718368185085
2020  BOOTH ST,3,2017-12-05T13:04:00Z,2016-12-05T15:26:00Z,2017-12-12T00:00:00Z,2791,0.2160718433072695,14001,0.4791745097368151
2020 E PRESTON ST,3,2018-09-12T15:13:00Z,2016-06-24T08:17:00Z,2018-09-14T00:00:00Z,2792,0.21614926066424092,14004,0.47927718265512165
2021  MCHENRY ST,3,2018-09-28T08:43:00Z,2018-02-23T14:17:00Z,2018-09-29T00:00:00Z,2793,0.21622667802121234,14007,0.47937985557342827
2021 E BIDDLE ST,3,2017-08-18T11:00:00Z,2017-07-18T11:56:00Z,2017-08-21T00:00:00Z,2794,0.2163040953781838,14010,0.47948252849173484
2021 N SMALLWOOD ST,3,2018-12-20T15:03:00Z,2017-07-25T16:03:00Z,2018-12-21T00:00:00Z,2795,0.2163815127351552,14013,0.4795852014100414
2022 N SMALLWOOD ST,3,2017-06-07T09:50:00Z,2016-04-28T14:36:00Z,2017-06-08T00:00:00Z,2796,0.21645893009212666,14016,0.479687874328348
2023  HARLEM AVE,3,2018-06-29T10:31:00Z,2016-12-20T09:11:00Z,2018-07-03T00:00:00Z,2797,0.21653634744909808,14019,0.4797905472466546
2023  MCCULLOH ST,3,2016-08-11T16:18:00Z,2016-04-12T15:35:00Z,2016-08-15T00:00:00Z,2798,0.21661376480606953,14022,0.47989322016496117
2027  CHRISTIAN ST,3,2019-07-02T16:02:00Z,2019-01-24T22:00:00Z,2019-07-09T00:00:00Z,2799,0.21669118216304095,14025,0.47999589308326773
2030  DRUID HILL AVE,3,2018-10-23T08:21:00Z,2016-07-08T16:21:00Z,2018-11-01T00:00:00Z,2800,0.2167685995200124,14028,0.4800985660015743
2031  GRIFFIS AVE,3,2018-04-23T13:36:00Z,2018-04-09T22:00:00Z,2018-05-15T00:00:00Z,2801,0.21684601687698382,14031,0.4802012389198809
2031  WILKENS AVE,3,2019-05-31T15:45:00Z,2016-01-14T22:00:00Z,2019-06-20T00:00:00Z,2802,0.21692343423395524,14034,0.4803039118381875
2033 E BIDDLE ST,3,2017-07-05T22:00:00Z,2016-07-15T14:41:00Z,2017-07-07T00:00:00Z,2803,0.2170008515909267,14037,0.48040658475649406
2036  HOLLINS ST,3,2018-08-17T14:37:00Z,2017-01-10T09:28:00Z,2018-08-20T00:00:00Z,2804,0.2170782689478981,14040,0.4805092576748006
2036  WHISTLER AVE,3,2018-07-02T08:19:00Z,2018-06-25T15:24:00Z,2018-07-17T00:00:00Z,2805,0.21715568630486956,14043,0.48061193059310725
2038  WILKENS AVE,3,2018-12-18T14:30:00Z,2016-05-25T08:32:00Z,2018-12-19T00:00:00Z,2806,0.21723310366184098,14046,0.4807146035114138
2041 W NORTH AVE,3,2018-11-23T10:05:00Z,2016-05-11T11:36:00Z,2018-11-26T00:00:00Z,2807,0.21731052101881243,14049,0.4808172764297204
2042  CECIL AVE,3,2017-05-03T09:41:00Z,2016-10-03T22:00:00Z,2017-05-05T00:00:00Z,2808,0.21738793837578385,14052,0.48091994934802695
2042  WALBROOK AVE,3,2018-03-06T09:09:00Z,2017-01-20T15:06:00Z,2018-03-07T00:00:00Z,2809,0.21746535573275527,14055,0.4810226222663336
2043  ANNAPOLIS ROAD,3,2019-04-10T15:44:00Z,2016-08-02T22:00:00Z,2019-05-02T00:00:00Z,2810,0.21754277308972672,14058,0.48112529518464014
2044  HOLLINS ST,3,2018-02-28T10:04:00Z,2016-07-19T22:00:00Z,2018-03-01T00:00:00Z,2811,0.21762019044669814,14061,0.4812279681029467
2045  ANNAPOLIS ROAD,3,2018-06-25T15:30:00Z,2017-10-18T22:00:00Z,2018-06-26T00:00:00Z,2812,0.2176976078036696,14064,0.4813306410212533
2045  EAGLE ST,3,2018-02-01T22:00:00Z,2017-10-23T14:38:00Z,2018-02-14T00:00:00Z,2813,0.217775025160641,14067,0.48143331393955985
2046  HARLEM AVE,3,2019-04-30T14:42:00Z,2017-06-13T16:15:00Z,2019-05-28T00:00:00Z,2814,0.21785244251761246,14070,0.48153598685786647
2048  HOLLINS ST,3,2017-12-20T10:33:00Z,2017-11-08T14:35:00Z,2017-12-15T00:00:00Z,2815,0.21792985987458388,14073,0.48163865977617304
205 N FULTON AVE,3,2018-05-15T15:10:00Z,2016-10-18T09:45:00Z,2018-05-16T00:00:00Z,2816,0.2180072772315553,14076,0.4817413326944796
205 W FAYETTE ST,3,2017-05-05T15:08:00Z,2017-03-22T22:00:00Z,2017-05-09T00:00:00Z,2817,0.21808469458852675,14079,0.4818440056127862
2050  ROBB ST,3,2019-06-13T13:09:00Z,2016-08-11T15:02:00Z,2019-06-11T00:00:00Z,2818,0.21816211194549817,14082,0.4819466785310928
206 N PAYSON ST,3,2018-08-22T16:41:00Z,2017-02-22T10:03:00Z,2018-08-24T00:00:00Z,2819,0.21823952930246962,14085,0.48204935144939937
207 N LUZERNE AVE,3,2018-07-30T14:12:00Z,2017-02-02T22:00:00Z,2018-08-01T00:00:00Z,2820,0.21831694665944104,14088,0.48215202436770593
207 S PULASKI ST,3,2018-04-04T12:51:00Z,2017-03-07T10:53:00Z,2018-04-28T00:00:00Z,2821,0.2183943640164125,14091,0.4822546972860125
209 S VINCENT ST,3,2019-04-12T15:31:00Z,2017-06-05T11:04:00Z,2019-04-24T00:00:00Z,2822,0.2184717813733839,14094,0.4823573702043191
2101 W ROGERS AVE,3,2019-03-15T15:46:00Z,2016-04-27T22:00:00Z,2019-03-25T00:00:00Z,2823,0.21854919873035533,14097,0.4824600431226257
2102  BOYD ST,3,2019-06-13T10:39:00Z,2016-07-29T09:08:00Z,2019-06-20T00:00:00Z,2824,0.21862661608732678,14100,0.48256271604093226
2102  EAGLE ST,3,2019-07-12T08:58:00Z,2018-05-08T09:36:00Z,NA,2825,0.2187040334442982,14103,0.48266538895923883
2102  HOLLINS ST,3,2018-02-09T16:04:00Z,2017-02-10T09:30:00Z,2018-02-13T00:00:00Z,2826,0.21878145080126965,14106,0.48276806187754545
2103  CHELSEA TERR,3,2019-04-10T10:14:00Z,2016-12-28T09:32:00Z,2019-04-11T00:00:00Z,2827,0.21885886815824107,14109,0.482870734795852
2105  RUPP ST,3,2017-12-18T14:54:00Z,2017-02-15T14:27:00Z,2017-12-18T00:00:00Z,2828,0.21893628551521252,14112,0.4829734077141586
2105  SIDNEY AVE,3,2018-09-13T08:37:00Z,2017-04-06T08:43:00Z,2018-09-19T00:00:00Z,2829,0.21901370287218394,14115,0.48307608063246515
2106  EAGLE ST,3,2018-05-08T09:48:00Z,2017-08-08T13:29:00Z,2018-05-22T00:00:00Z,2830,0.2190911202291554,14118,0.4831787535507718
2106  HERBERT ST,3,2017-03-24T10:07:00Z,2016-02-02T15:42:00Z,2017-03-29T00:00:00Z,2831,0.2191685375861268,14121,0.48328142646907835
2106  MOUNT HOLLY ST,3,2018-07-02T10:03:00Z,2017-02-13T14:20:00Z,2018-07-10T00:00:00Z,2832,0.21924595494309823,14124,0.4833840993873849
2107  RIDGEHILL AVE,3,2019-07-10T10:10:00Z,2017-06-29T12:34:00Z,2019-07-11T00:00:00Z,2833,0.21932337230006968,14127,0.4834867723056915
2107 E LAFAYETTE AVE,3,2019-06-26T15:20:00Z,2019-05-14T22:00:00Z,2019-07-12T00:00:00Z,2834,0.2194007896570411,14130,0.4835894452239981
2108  RAMSAY ST,3,2018-03-28T15:15:00Z,2017-04-16T22:00:00Z,2018-04-26T00:00:00Z,2835,0.21947820701401255,14133,0.48369211814230467
2108 W FAYETTE ST,3,2017-01-31T08:53:00Z,2016-09-01T15:34:00Z,2017-02-07T00:00:00Z,2836,0.21955562437098397,14136,0.48379479106061124
2111  BELAIR ROAD,3,2018-02-22T13:56:00Z,2017-12-16T22:00:00Z,2018-02-27T00:00:00Z,2837,0.21963304172795542,14139,0.4838974639789178
2112  EAGLE ST,3,2019-06-27T15:00:00Z,2017-07-19T15:34:00Z,2019-07-10T00:00:00Z,2838,0.21971045908492684,14142,0.48400013689722443
2112  HARFORD ROAD,3,2019-02-27T14:17:00Z,2016-07-25T12:22:00Z,2019-03-01T00:00:00Z,2839,0.21978787644189826,14145,0.484102809815531
2112  LLEWELYN AVE,3,2017-11-21T12:14:00Z,2017-01-05T14:29:00Z,2017-11-30T00:00:00Z,2840,0.2198652937988697,14148,0.48420548273383757
2115  CHRISTIAN ST,3,2019-07-11T15:27:00Z,2018-02-28T15:07:00Z,NA,2841,0.21994271115584113,14151,0.48430815565214413
2115  WESTWOOD AVE,3,2019-02-26T16:26:00Z,2017-02-09T22:00:00Z,2019-02-27T00:00:00Z,2842,0.22002012851281258,14154,0.48441082857045076
2116  LAKE AVE,3,2017-10-30T14:52:00Z,2017-08-02T22:00:00Z,2017-10-31T00:00:00Z,2843,0.220097545869784,14157,0.4845135014887573
2116  WILHELM ST,3,2018-03-12T12:11:00Z,2017-02-05T22:00:00Z,2018-04-18T00:00:00Z,2844,0.22017496322675545,14160,0.4846161744070639
2117-2119 E FAYETTE ST,3,2018-07-11T14:14:00Z,2017-11-20T16:05:00Z,2018-07-13T00:00:00Z,2845,0.22025238058372687,14163,0.48471884732537046
2117  BOYD ST,3,2017-11-27T14:48:00Z,2017-02-01T09:16:00Z,2017-11-28T00:00:00Z,2846,0.2203297979406983,14166,0.4848215202436771
2117 N PULASKI ST,3,2018-09-24T16:24:00Z,2018-07-12T10:22:00Z,2018-09-25T00:00:00Z,2847,0.22040721529766974,14169,0.48492419316198365
2118  ASHTON ST,3,2018-05-02T12:15:00Z,2016-09-23T13:07:00Z,2018-05-18T00:00:00Z,2848,0.22048463265464116,14172,0.4850268660802902
2118  CLIFTON AVE,3,2019-02-22T09:51:00Z,2018-06-30T22:09:00Z,2019-02-25T00:00:00Z,2849,0.2205620500116126,14175,0.4851295389985968
2118  RAMSAY ST,3,2018-03-02T14:52:00Z,2016-08-30T11:57:00Z,2018-03-10T00:00:00Z,2850,0.22063946736858403,14178,0.4852322119169034
2118 N WOLFE ST,3,2019-05-21T12:10:00Z,2017-12-05T22:00:00Z,2019-05-20T00:00:00Z,2851,0.22071688472555548,14181,0.48533488483521
212 N PAYSON ST,3,2019-06-28T07:37:00Z,2017-02-22T15:34:00Z,2019-07-11T00:00:00Z,2852,0.2207943020825269,14184,0.48543755775351655
212 S PAYSON ST,3,2019-02-22T14:58:00Z,2018-09-21T15:46:00Z,2019-03-05T00:00:00Z,2853,0.22087171943949835,14187,0.4855402306718231
2120  WILHELM ST,3,2019-06-04T15:17:00Z,2016-01-19T12:48:00Z,2019-06-24T00:00:00Z,2854,0.22094913679646977,14190,0.48564290359012974
2123  DRUID HILL AVE,3,2019-03-27T09:10:00Z,2019-02-07T22:00:00Z,2019-04-09T00:00:00Z,2855,0.2210265541534412,14193,0.4857455765084363
2125  DENISON ST,3,2018-10-11T09:29:00Z,2018-03-19T15:13:00Z,2018-10-24T00:00:00Z,2856,0.22110397151041264,14196,0.4858482494267429
2127  DRUID HILL AVE,3,2018-07-16T16:35:00Z,2017-08-10T12:15:00Z,2018-07-17T00:00:00Z,2857,0.22118138886738406,14199,0.48595092234504944
2127  MCHENRY ST,3,2019-06-18T09:02:00Z,2018-01-25T09:35:00Z,2019-07-01T00:00:00Z,2858,0.2212588062243555,14202,0.486053595263356
2128 N WOLFE ST,3,2018-07-20T22:00:00Z,2016-02-29T15:32:00Z,2018-07-24T00:00:00Z,2859,0.22133622358132693,14205,0.48615626818166263
